candidate_id,source_key,review_decision,reviewed_category,reviewed_markers,review_note
c26c7514780f220d9b48940c412a15c0,hoerspiele.de:stub:4127706e3be32eaac9e1aa7b6dd87f363fad82447e68eea184889a7c0b852949,accept,,,
56781a63484880597ba1c22c4b02b359,hoerspiele.de:stub:66406d71451d86449f5748cb232731ba3709750a2596ba53e093a5c2046e4f6b,accept,,,
390d831635bce3cdf2208835975278ce,hoerspiele.de:stub:54472f1b0338763da9cb7eab65769b40b65c31186d2ce841283251a5a29c6c42,accept,,,
9863217d03d35203a4157343d6988aab,hoerspiele.de:episode:20267,accept,,,
b6396b170261bf18d57d36c21bda61d2,hoerspiele.de:stub:0d64e4eb172bb0a14d92a1da054117810115386002de8c887e470d0b74b965f5,accept,,,
8c8a89761fbc03cc29308ee2fd4d94de,hoerspiele.de:stub:ae1b91edf234efbe5b27d51bc30b39aacc0169db30008e89a396719589ea6d9f,accept,,,
141627b5216fe92cc0044b7c868decb5,hoerspiele.de:stub:ef8eeddafa3def7ea9b231b489f4eab8df721544f670faa9244cfbe5b600184b,accept,,,
9bfff7eeccf5cee71453b328360d0249,hoerspiele.de:stub:340d249e6c1df272a1d5c4926b01ac125626031b05a882f79f61d25d826559a3,accept,,,
a8ec300b4284ee28677d266d2d3c7635,hoerspiele.de:stub:cf81608489d177522c275ac56f5b014610f80ae83e7dbb882939c5b203692f04,accept,,,
ed34778e8f574646c49a1ebd4dd99daf,hoerspiele.de:stub:0d576fbc2787d1941c568d2adcb977455f8cd9d5028ae389378ae07b63d257f3,accept,,,
b89f0314602054e4a8948748e324ec90,hoerspiele.de:episode:24568,accept,,,
5814723096bc5ee462b93b1062fe576f,hoerspiele.de:episode:25632,accept,,,
d49fad07ae33bf0ef07beda962beb417,hoerspiele.de:episode:30086,accept,,,
4f452b1deda4dd9e2b54702fc1ab64a3,hoerspiele.de:episode:12455,accept,,,
9c8e666a14a47baaae1d7f524a1c436a,hoerspiele.de:episode:7700,accept,,,
2c0efa89ada9f5ca899a22cb60546d24,hoerspiele.de:episode:27322,accept,,,
a7cd838c83ab463dae2045fd8f71437c,hoerspiele.de:episode:27983,accept,,,
43da84f1cb28e8e65dd8d14149325a9b,hoerspiele.de:stub:2dc8f729bc5a7d7a5e1097178c73aba3e84bd5f17bf8787f26bef9e89c1ff3ff,accept,,,
e2d0723b3c205a1312f20c48b67d795a,hoerspiele.de:episode:29618,accept,,,
b46b605df187b439801806148476e070,hoerspiele.de:stub:78485d3de55e07206b63309350288a8bceb2d53975a39abe83d6e04624927fe6,accept,,,
70028a91651bcefa7dcf9b46dbb40f9c,hoerspiele.de:stub:ad387354af92f1620aece1b2e5d176209dcca116ddb71e52792d67025d7e516c,accept,,,
511fd86c4aabb66962d0dbff64e01423,hoerspiele.de:episode:11690,accept,,,
6b223a88e786432bdfba4c75f06f8c2e,hoerspiele.de:episode:25604,accept,,,
6821806749ae9212e04e8de71f6c0e05,hoerspiele.de:stub:90fed0d6da9c16a988e7a1e7b6ab50cd0584946a9742b457af06017c20e378b4,accept,,,
593362eb4d91beba83f6f17ea1ba0192,hoerspiele.de:episode:9185,accept,,,
640c8ae80f19bee1c2c76f500863cce1,hoerspiele.de:episode:11409,accept,,,
d5455979fd921f7a9faa022e9b0fa4ef,hoerspiele.de:episode:6848,accept,,,
24083023eb8e4c80e13af9a2f943d753,hoerspiele.de:episode:11408,accept,,,
44cea976a991aa360df1bc17ae306421,hoerspiele.de:episode:12375,accept,,,
7b0b30a98b30a3d0e0d413bc19828464,hoerspiele.de:stub:781b5bf4e505ba4e34b7f904ee4a50b7d9d37bc37029924811e0abf02385d298,accept,,,
30432173ba8e1dfead4cc74d8255ce15,hoerspiele.de:stub:9ae42775b0caf71a1ec1defdae679cbb1603f7d6831da2cfbf8672e377984752,accept,,,
b5dacd1b85a0c514b03c5c747255c0f0,hoerspiele.de:stub:deffce27bdf595bcca9ee4ff55f0322b661ed237b3c04d69d761c896bf69ac98,accept,,,
848a21288f32fb9aac7804fdfb2edca1,hoerspiele.de:stub:dc6c28100b53bd9a2f21efff6019011fa80a7f94c2b10a9612e8149659ee8749,accept,,,
3666adc785604dd775d3341eca3d54d3,hoerspiele.de:stub:2d89de9064d8dcf8cff9d0f893f59724769284511538a9a785d1c807703038e2,accept,,,
a36e5a005a6646997d6b68faefec3ad4,hoerspiele.de:episode:12381,accept,,,
8e9a5fce67f3e875bc814b662a2c86c2,hoerspiele.de:stub:3452d5bfc6144ceb40c95ce3babca58279acfb7607fbd973650edb7b8324ffaa,accept,,,
6a75c58e9ba2a3e266663d90709ee26d,hoerspiele.de:stub:ced37f40e4f60ca34b987bae8a036bc408ccbece8b70112163c5f0743682aaa8,accept,,,
99d98493ce3823fb483943ef0d8aa147,hoerspiele.de:stub:1d0b50424c5b0fc72536e8decdf3ba6f8ba1e459e7e0b2befc23b7a132d15a70,accept,,,
a1f4064528948ef576283b27ba5988e9,hoerspiele.de:episode:12385,accept,,,
a2e9c90b3bb4b6430471e0aec0da3a16,hoerspiele.de:episode:12337,accept,,,
587036c876166e665751411016f2fd26,hoerspiele.de:stub:33811823d742e0c4d99459bc87e24e83fc4c8c03aa4913e2c856d3be2cab5551,accept,,,
e3b130193fa6ac515e327ec521eb3741,hoerspiele.de:stub:48edb2cdeaeb7abfa323bf6dc36e307a5427c88bb84b7cb1220e339975836981,accept,,,
5b06008bc1eae9f54ba89c7382565377,hoerspiele.de:stub:4fbce6a65583d5b7818171805e0c6f7dc8bac84753abc2ac364fb904de51ac71,accept,,,
07a9dfd0d75a166156454c5e353f49d8,hoerspiele.de:episode:12363,accept,,,
51099d7e7cc95ca22711a5f43bcfcedf,hoerspiele.de:stub:c0c6c6b55ceff2cc8142eef4dbf0200fe61b0485bb78b7171553c55c7da6d73d,accept,,,
36d7723c9777ea031fb6cab1717df4ea,hoerspiele.de:stub:f08c074990fc58ee8a47138ebcece939e8ccddbb342ca8c44a58359429fabf2f,accept,,,
b03fdb89c82587379f0353da30dab32a,hoerspiele.de:stub:518bc3f161b293981d289dc7dc6889580c2575acc7e257ca2f1f6eb4428200d9,accept,,,
ea16d8c4fd2955175e6a5eef708775c8,hoerspiele.de:stub:2309305ed2e5448049669a34c9376792ad8881e788d4f5003674b7779081147f,accept,,,
6dabce462f654f2d74f4214e348c1c85,hoerspiele.de:episode:1014,accept,,,
a2b7bc05acd3266cbf26fcab3bc96f01,hoerspiele.de:episode:1015,accept,,,
5974de1c72697859ae879fb0dda4cc8b,hoerspiele.de:episode:25292,accept,,,
876ab86cb5803e2ec0d06ab687691759,hoerspiele.de:episode:3163,accept,,,
950b87d6f816b380abf1e8d9ea2d20e0,hoerspiele.de:episode:19169,accept,,,
582fa8c6f845d93a72fcb762d1665dc0,hoerspiele.de:episode:17603,accept,,,
b0efd1e394195cad21bfee418f7accc3,hoerspiele.de:episode:17824,accept,,,
8bdb4ee1be7c869fd0d274d5fe010059,hoerspiele.de:episode:17825,accept,,,
4f9062961d071e081be19ee45d5f7d16,hoerspiele.de:episode:24880,accept,,,
9f8f24555e09dcd39b3a6cda98dc47fb,hoerspiele.de:episode:12901,accept,,,
4e7a1007f2e5cde300e769103f972356,hoerspiele.de:episode:30006,accept,,,
332e93f745d08c7df054b09e72fadf9f,hoerspiele.de:episode:17355,accept,,,
e2f56cdcff6e0f0b423e11670047547a,hoerspiele.de:episode:22169,accept,,,
c06b4c232fa1ec0fa6ec7d401f5f98fb,hoerspiele.de:episode:26824,accept,,,
4b9909532ad035a321d0d8a7e27038b6,hoerspiele.de:episode:29901,accept,,,
583ab954209f7cd4e6e37e0da07fc50f,hoerspiele.de:stub:60f480ead3d0381c1f2d9c9ce2a24a647432819e99b80caf57efa8836f14ca46,accept,,,
21f0867a7fa35bfe994e8319865e9b40,hoerspiele.de:episode:13428,accept,,,
464c38d36bbac5d01febc36756b77552,hoerspiele.de:episode:13567,accept,,,
aa77f819a230dcd5893dc2c70e6a510b,hoerspiele.de:episode:13568,accept,,,
4c0b025cf57e214d77185bc893e85762,hoerspiele.de:episode:13926,accept,,,
632b03bdd00338a1f20e8a0e3b9cffcc,hoerspiele.de:episode:8203,accept,live_production,"live,special",
40a3537dd6de28e77bb9ede7a5104ff4,hoerspiele.de:episode:16082,accept,live_production,"live,special",
a9a221992193117395aa3455717e372f,hoerspiele.de:episode:20646,accept,special,"special,audiobook",
35f8d00bd68c833b35beb34cc03bbe64,hoerspiele.de:episode:29620,accept,special,"special,audiobook",
fbf17a4f5f1e1b71370e039067f3bc92,hoerspiele.de:episode:19462,accept,special,special,
9900267612921bd1d0d7dcd2478b96d3,hoerspiele.de:episode:15735,accept,special,special,
9017387543c67c1b8932b6da827c167e,hoerspiele.de:episode:16763,accept,special,special,
774389ff341b18673f6ecdbf63567e02,hoerspiele.de:episode:3169,accept,special,special,
0110fe7f8ce688bd715928f5e469736e,hoerspiele.de:episode:5834,accept,special,special,
2b96f6bd5ca1a099cd980a0882476fed,hoerspiele.de:episode:3953,accept,special,special,
b6fdc8061c645a4163d21cc13ffe5183,hoerspiele.de:episode:6332,accept,special,"special,dialect",
b9c00cd999881539ec59e192cc74b219,hoerspiele.de:episode:6333,accept,special,"special,dialect",
210a0fd9ac667caa243ed2724486ff3f,hoerspiele.de:episode:6334,accept,special,"special,dialect",
27fd3fdcfa44a872761d1147fa32941d,hoerspiele.de:episode:6335,accept,special,"special,dialect",
8aa3f2201f931de61481920078cb733c,hoerspiele.de:episode:6336,accept,special,"special,dialect",
3c05b7bda60a75b24b09fe66de11a6fb,hoerspiele.de:episode:6337,accept,special,"special,dialect",
c3916def8c0b0a6fc72bd7ca87f6d178,hoerspiele.de:episode:6338,accept,special,"special,dialect",
a49ddaeebcfe62aec7a4b1efae684480,hoerspiele.de:episode:6339,accept,special,"special,dialect",
ddf43592114d59601ea9f06da5ff239f,hoerspiele.de:episode:10507,accept,film_adaptation,film,
